# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
mk8138150	Shining Wisdom (Europe)
mk8138250	Dragon Force (Europe)
mk8138350	Shining Force III (Europe) (R)
mk8150150	Baku Baku Animal - World Zookeeper Contest (Europe)
mk8158050	SimCity 2000 (Europe)
mk8160450	Sega Ages Volume 1 (Europe)
mk8168050	Digital Pinball (Europe) (7S)
mk8168150	Photo CD Operating System (Europe) (En,Ja,Fr,De,Es,It)
mk8180050	Sonic R (Europe)
mk8180145	Riven - A Sequencia de Myst (Brazil) (Disc 1)
mk81801450	Riven - A Sequencia de Myst (Brazil) (Disc 1)
mk81801451	Riven - A Sequencia de Myst (Brazil) (Disc 2)
mk81801452	Riven - A Sequencia de Myst (Brazil) (Disc 3)
mk81801453	Riven - A Sequencia de Myst (Brazil) (Disc 4)
mk8180150	Riven - The Sequel to Myst (Europe) (Disc 1)
mk81801500	Riven - The Sequel to Myst (Europe) (Disc 1)
mk81801501	Riven - The Sequel to Myst (Europe) (Disc 2)
mk81801502	Riven - The Sequel to Myst (Europe) (Disc 3)
mk81801503	Riven - The Sequel to Myst (Europe) (Disc 4)
mk8180350	Burning Rangers (Europe)
mk8180450	Deep Fear (Europe) (Disc 1)
mk81804500	Deep Fear (Europe) (Disc 1)
mk81804501	Deep Fear (Europe) (Disc 2)
name2doarukotowasandor	2do Aru Koto wa Sando R (Japan)
name2taxgold	2Tax Gold (Japan)
name3dbaseball	3D Baseball (USA)
name3dbaseballthemajors	3D Baseball - The Majors (Japan)
name3dlemmings	3D Lemmings (Europe)
name3dmissionshootingfinalist	3D Mission Shooting - Finalist (Japan)
name3x3eyeskyuuseikoushus	3x3 Eyes - Kyuusei Koushu S (Japan) (Disc 1)
name6inchmydarling	6 Inch My Darling (Japan)
nameactuagolf	Actua Golf (Europe) (En,Fr,De)
nameactuasoccer	Actua Soccer (Japan)
nameactuasoccerclubedition	Actua Soccer - Club Edition (Europe)
nameadvancedvg	Advanced V.G. (Japan)
nameadvancedworldwarsennenteikokunokouboulastofthemillennium	Advanced World War - Sennen Teikoku no Koubou - Last of the Millennium (Japan) (2M)
nameaiigo	AI Igo (Japan)
nameaiiijimainteractivevideoclipgoodislandcafe	Ai Iijima Interactive Video Clip - Good Island Cafe (Japan)
nameairmanagement96	Air Management '96 (Japan)
nameairsadventure	Airs Adventure (Japan)
nameaishougi	AI Shougi (Japan)
nameaishougi2	AI Shougi 2 (Japan)
nameakumajoudraculaxgekkanoyasoukyoku	Akumajou Dracula X - Gekka no Yasoukyoku (Japan) (2M)
namealbertodysseygaidenlegendofeldean	Albert Odyssey Gaiden - Legend of Eldean (Japan) (2M)
namealbertodysseylegendofeldean	Albert Odyssey - Legend of Eldean (USA)
namealbumclub	Album Club (Mune Kyun) - St. Paulia Jogakuin (Japan)
namealientrilogy	Alien Trilogy (Europe) (En,Fr,Es,It) (7S)
nameallstarbaseball97featuringfrankthomas	All-Star Baseball '97 Featuring Frank Thomas (USA)
namealoneinthedark2	Alone in the Dark 2 (Japan)
namealoneinthedarkjackisback	Alone in the Dark - Jack Is Back (Europe) (En,Fr,De,Es,It)
namealoneinthedarkoneeyedjacksrevenge	Alone in the Dark - One-Eyed Jack's Revenge (USA)
nameamagishien	Amagi Shien (Japan)
nameamericaoudanultraquiz	America Oudan Ultra Quiz (Japan)
nameamok	Amok (Europe) (En,Fr,De,Es,It,Nl)
nameandrettiracing	Andretti Racing (Europe)
nameanearthfantasystoriesthefirstvolume	AnEarth Fantasy Stories - The First Volume (Japan)
nameangelgraffitisanataenoprofile	Angel Graffiti S - Anata e no Profile (Japan)
nameangeliqueduet	Angelique Duet (Japan)
nameangeliquespecial	Angelique Special (Japan)
nameangeliquespecial2	Angelique Special 2 (Japan)
nameangelparadisevol1sakakiyukokoinoyokaninhollywood	Angel Paradise Vol. 1 - Sakaki Yuko - Koi no Yokan in Hollywood (Japan)
nameangelparadisevol2yoshinokimikaisshoniitaiinhawaii	Angel Paradise Vol. 2 - Yoshino Kimika - Isshoni I-ta-i in Hawaii (Japan)
nameanothermemories	Another Memories (Japan)
nameaquaworldumimonogatari	Aqua-world - Umi Monogatari (Japan)
nameaquazonedesktoplife	Aquazone - Desktop Life (Japan)
nameaquazonedesktoplifeoptiondiscseries1angelfish	Aquazone - Desktop Life Option Disc Series 1 - Angel Fish (Japan) (Rev A)
nameaquazonedesktoplifeoptiondiscseries2blackmolly	Aquazone - Desktop Life Option Disc Series 2 - Black Molly (Japan) (Rev A)
nameaquazonedesktoplifeoptiondiscseries3blueemperor	Aquazone - Desktop Life Option Disc Series 3 - Blue Emperor (Japan) (Rev A)
nameaquazonedesktoplifeoptiondiscseries4clownloach	Aquazone - Desktop Life Option Disc Series 4 - Clown Loach (Japan) (Rev A)
nameaquazonedesktoplifeoptiondiscseries5falserummynose	Aquazone - Desktop Life Option Disc Series 5 - False Rummy-Nose (Japan) (Rev A)
namearcadegearsvol1pulirula	Arcade Gears Vol. 1 - Pu-Li-Ru-La (Japan)
namearcadegearsvol2gunfrontier	Arcade Gears Vol. 2 - Gun Frontier (Japan)
namearcadegearsvol3wonder3	Arcade Gears Vol. 3 - Wonder 3 (Japan)
namearcadegearsvol4imagefightxmultiply	Arcade Gears Vol. 4 - ImageFight & XMultiply (Japan)
namearcadesgreatesthits	Arcade's Greatest Hits (USA)
namearcadesgreatesthitstheataricollection1	Arcade's Greatest Hits - The Atari Collection 1 (Europe)
namearcanastrikes	Arcana Strikes (Japan)
namearea51	Area 51 (Europe) (En,Fr,De,Es)
namearthurtoastarothnonazomakaimuraincredibletoons	Arthur to Astaroth no Nazo Makaimura - Incredible Toons (Japan)
nameassaultrigs	Assault Rigs (Japan)
nameassaultsuitleynos2	Assault Suit Leynos 2 (Japan)
nameastal	Astal (USA) (2S)
nameastrasuperstars	Astra Superstars (Japan)
nameasuka120limitedburningfestlimited	Asuka 120% Limited - Burning Fest. Limited (Japan)
nameathletekings	Athlete Kings (Europe)
nameatlantisthelosttales	Atlantis - The Lost Tales (Europe) (En,De,Es) (Disc 1)
nameayakashinindenkunoichibanplus	Ayakashi Ninden Kunoichiban Plus (Japan) (Disc 2)
nameayrtonsennapersonaltalkmessageforthefuture	Ayrton Senna Personal Talk - Message for the Future (Japan)
nameazelpanzerdragoonrpg	Azel - Panzer Dragoon RPG (Japan) (Disc 1) (2M)
namebackguineryomigaeruyuushatachihishouhenuragirinosenjou	BackGuiner - Yomigaeru Yuushatachi - Hishou-hen - Uragiri no Senjou (Japan) (Disc 1)
namebackguineryomigaeruyuushatachikakuseihenguinertensei	BackGuiner - Yomigaeru Yuushatachi - Kakusei-hen - Guiner Tensei (Japan) (Disc 1)
namebakubakuanimalsekaishiikugakarisenshuken	Baku Baku Animal - Sekai Shiiku Gakari Senshuken (Japan)
namebakubakuanimalworldzookeepercontest	Baku Baku Animal - World Zookeeper Contest (Europe)
namebakuretsuhunter	Bakuretsu Hunter (Japan)
namebakuretsuhunterr	Bakuretsu Hunter R (Japan)
namebakushouallyoshimotoquizouketteisendx	Bakushou!! All Yoshimoto Quiz-ou Ketteisen DX (Japan)
namebaldyland	Baldy Land (Japan)
namebaroque	Baroque (Japan)
namebaroquereportcddatafile	Baroque Report - CD Data File (Japan)
namebasesloaded96doubleheader	Bases Loaded '96 - Double Header (USA)
namebatmanforeverthearcadegame	Batman Forever - The Arcade Game (Europe)
namebatsugun	Batsugun (Japan)
namebattlearenatoshindenremix	Battle Arena Toshinden Remix (Europe)
namebattlearenatoshindenuraultimaterevengeattack	Battle Arena Toshinden URA - Ultimate Revenge Attack (Europe)
namebattleathletessdaiundoukai	Battle Athletess Daiundoukai (Japan)
namebattlegaregga	Battle Garegga (Japan)
namebattlemonsters	Battle Monsters (Europe)
namebattlesport	BattleSport (USA)
namebattlestations	Battle Stations (Europe) (En,Fr,De)
namebeachderiichi	Beach de Riichi! (Japan)
namebigichigekipachislotdaikouryakuuniversalmuseum	Big Ichigeki! Pachi-Slot Daikouryaku - Universal Museum (Japan) (1M)
namebigthankssuperkeirindreamwithkeirin50years	Big Thanks - Super Keirin - Dream with Keirin 50 Years (Japan)
namebiohazard	Bio Hazard (Japan)
namebishoujohanafudakikoumichinokuhitoukoimonogatarispecial	Bishoujo Hanafuda Kikou - Michinoku Hitou Koi Monogatari Special (Japan)
namebishoujosenshisailormoonsupersvariousemotion	Bishoujo Senshi Sailor Moon SuperS - Various Emotion (Japan)
nameblackdawn	Black Dawn (Europe)
nameblackfire	BlackFire (Europe)
nameblackmatrix	Black-Matrix (Japan)
nameblammachinehead	Blam! Machinehead (Europe)
nameblastchamber	Blast Chamber (Europe) (En,Fr,De,Es,It)
nameblastwind	Blast Wind (Japan)
nameblazingdragons	Blazing Dragons (Europe)
nameblazingheroes	Blazing Heroes (USA)
namebloodfactory	Blood Factory (Japan)
namebluebreakerkenyorimohohoemio	Blue Breaker - Ken yori mo Hohoemi o (Japan)
nameblueseedkushinadahirokuden	Blue Seed - Kushinada Hirokuden (Japan)
namebombermanwars	Bomberman Wars (Japan)
namebootlegsampler	Bootleg Sampler (Europe) (Made in EU, Made in Japan)
namebottomofthe9th	Bottom of the 9th (USA)
nameboukenkatsugekimonomono	Bouken Katsugeki Monomono (Japan)
namebrainbattleq	Brain Battle Q (Japan)
namebraindead13	BrainDead 13 (Japan)
namebreakpoint	Break Point (Europe) (En,Fr)
namebreakpointtennis	Break Point Tennis (USA)
namebreakthru	BreakThru! (Japan)
namebubblebobblealsofeaturingrainbowislands	Bubble Bobble also featuring Rainbow Islands (Europe)
namebubblesymphony	Bubble Symphony (Japan)
namebug	Bug! (Europe)
namebugjumpshitefunzukechattepetchanko	Bug! Jump Shite, Funzukechatte, Petchanko (Japan)
namebugtoo	Bug Too! (Europe)
namebugtoomottomottojumpshitefunzukechattepetchanko	Bug Too! Motto Motto Jump Shite, Funzukechatte, Petchanko (Japan)
namebulkslash	Bulk Slash (Japan)
nameburningrangers	Burning Rangers (Europe)
namebustamove2arcadeedition	Bust-A-Move 2 - Arcade Edition (Europe)
namebustamove3	Bust-A-Move 3 (Europe)
namecancanbunnyextra	Can Can Bunny Extra (Japan)
namecancanbunnypremiere	Can Can Bunny Premiere (Japan) (2M)
namecancanbunnypremiere2	Can Can Bunny Premiere 2 (Japan) (Disc 1)
namecapcomgenerationdai1shuugekitsuiounojidai	Capcom Generation - Dai-1-shuu Gekitsuiou no Jidai (Japan)
namecapcomgenerationdai2shuumakaitokishi	Capcom Generation - Dai-2-shuu Makai to Kishi (Japan)
namecapcomgenerationdai3shuukokonirekishihajimaru	Capcom Generation - Dai-3-shuu Koko ni Rekishi Hajimaru (Japan)
namecapcomgenerationdai4shuukokounoeiyuu	Capcom Generation - Dai-4-shuu Kokou no Eiyuu (Japan)
namecapcomgenerationdai5shuukakutoukatachi	Capcom Generation - Dai-5-shuu Kakutoukatachi (Japan)
namecasper	Casper (Europe) (En,Fr,De)
namecattheripper13ninmenotanteishi	Cat the Ripper - 13Ninme no Tanteishi (Japan)
namecenterringboxing	Center Ring Boxing (USA)
namechaoscontrol	Chaos Control (Europe) (En,Fr,De)
namechaoscontrolremix	Chaos Control Remix (Japan)
namechibimarukochannotaisenpuzzledama	Chibi Maruko-chan no Taisen Puzzle-dama (Japan)
namechisatomoritakawatarasebashilalasunshine	Chisato Moritaka - Watarase Bashi & Lala Sunshine (Japan) (Disc 1)
namechoroqpark	Choro Q Park (Japan)
namechouanikikyuukyokuotokonogyakushuu	Chou Aniki - Kyuukyoku... Otoko no Gyakushuu (Japan)
namechoujikuuyousaimacrossaioboeteimasuka	Chou Jikuu Yousai Macross - Ai Oboete Imasu ka (Japan) (Disc 1)
namechristmasnightsintodreams	Christmas Nights into Dreams... (Europe)
namecleaningkitforsegasaturn	Cleaning Kit for Sega Saturn (USA)
namecleopatrafortune	Cleopatra Fortune (Japan)
nameclockwerx	ClockWerx (Japan)
nameclockworkknight2pepperouchausadventure	Clockwork Knight 2 - Pepperouchau's Adventure (Europe) (2S)
nameclockworkknightpepperouchaunodaiboukengekan	Clockwork Knight - Pepperouchau no Daibouken Gekan (Japan) (2M)
nameclockworkknightpepperouchaunodaiboukenjoukan	Clockwork Knight - Pepperouchau no Daibouken Joukan (Japan)
nameclockworkknightpepperouchaunofukubukuro	Clockwork Knight - Pepperouchau no Fukubukuro (Japan)
nameclockworkknightpepperouchausadventure	Clockwork Knight - Pepperouchau's Adventure (Europe)
nameclockworkknightpuzzlepenginwar	Clockwork Knight Puzzle - Pengin War (Japan) (En,Ja) (Proto)
namecoder	Code R (Japan)
namecollegeslam	College Slam (USA)
namecommandconquer	Command & Conquer (Europe) (En,Fr,De) (Disc 1) (GDI)
namecommandconquerteil1dertiberiumkonflikt	Command & Conquer - Teil 1 - Der Tiberiumkonflikt (Germany) (Disc 1) (GDI)
namecongothemoviethelostcityofzinj	Congo - The Movie - The Lost City of Zinj (USA)
namecontralegacyofwar	Contra - Legacy of War (USA)
nameconveni2thezenkokuchaintenkaida	Conveni 2, The - Zenkoku Chain Tenkai da! (Japan)
nameconvenitheanomachiodokusenseyo	Conveni, The - Ano Machi o Dokusen seyo (Japan)
namecoredemodisc	Core Demo Disc (Europe)
namecorpsekillergraveyardedition	Corpse Killer - Graveyard Edition (USA) (Disc 1) (R)
namecouriercrisisthesagaofthemodernfatalist	Courier Crisis - The Saga of the Modern Fatalist (Europe) (En,Fr,De,It)
namecreatureshock	Creature Shock (Japan) (Disc 1)
namecreatureshockspecialedition	Creature Shock - Special Edition (USA) (Disc 1)
namecrimewave	Crimewave (Europe) (En,Fr,De,Es,It)
namecriticom	Criticom (USA)
namecriticomthecriticalcombat	Criticom - The Critical Combat (Japan)
namecroclegendofthegobbos	Croc - Legend of the Gobbos (Europe)
namecrocpaupauisland	Croc! Pau-Pau Island (Japan)
namecrossromancekoitomahjongtohanafudato	Cross Romance - Koi to Mahjong to Hanafuda to (Japan)
namecrosstanteimonogatari	Cross Tantei Monogatari (Japan) (Demo 1)
namecrosstanteimonogatarimotsuretananatsunolabyrinth	Cross Tantei Monogatari - Motsureta Nanatsu no Labyrinth (Japan) (Disc 1)
namecrowsthebattleactionforsegasaturn	Crows - The Battle Action for SegaSaturn (Japan)
namecrowthecityofangels	Crow, The - City of Angels (Europe)
namecrusadernoremorse	Crusader - No Remorse (Europe)
namecryptkiller	Crypt Killer (Europe) (R)
namecubebattlerstoryofanna	Cube Battler - Story of Anna (Japan)
namecubebattlerstoryofshou	Cube Battler - Story of Shou (Japan)
namecubicgalleryedydisy	Cubic Gallery - Edy & Disy (Japan)
nameculdcept	Culdcept (Japan) (Rev A) (10M)
namecustomwebbrowser	Custom Web Browser (Version 2) (USA)
namecyberbotsfullmetalmadness	Cyberbots - Fullmetal Madness (Japan) (2M)
namecyberdoll	Cyber Doll (Japan)
namecyberia	Cyberia (Europe) (En,Fr,De)
namecyberspeedway	Cyber Speedway (Europe)
named	D (Europe) (Disc 1)
namedaiboukengreatadventurestelmosnokiseki	Daibouken - Great Adventure - St. Elmos no Kiseki (Japan)
namedaikoukaijidaigaiden	Daikoukai Jidai Gaiden (Japan)
namedaikoukaijidaiii	Daikoukai Jidai II (Japan)
namedaisenryakustrongstyle	Daisenryaku - Strong Style (Japan)
namedaisuki	Daisuki (Japan) (Disc 1)
namedaitoride	Daitoride (Japan)
namedariusgaiden	Darius Gaiden (Europe)
namedariusii	Darius II (Europe)
namedarkhuntergeyoumanomori	Dark Hunter Ge - Youma no Mori (Japan)
namedarkhunterjouijigengakuen	Dark Hunter Jou - Ijigen Gakuen (Japan)
namedarklegend	Dark Legend (USA)
namedarklightconflict	Darklight Conflict (Europe) (En,Fr,De,Es,It,Sv)
namedarksavior	Dark Savior (Europe)
namedarkseed	Darkseed (Japan)
namedarkseedii	Dark Seed II (Japan)
namedaytonausa	Daytona USA (Europe)
namedaytonausaccenetlinkedition	Daytona USA C.C.E. Net Link Edition (USA)
namedaytonausachampionshipcircuitedition	Daytona USA - Championship Circuit Edition (Europe) (Rev A)
namedaytonausacircuitedition	Daytona USA - Circuit Edition (Japan)
namedeadalus	Deadalus (Japan) (1M)
namedeadoralive	Dead or Alive (Japan) (1M)
namedeathcrimson	Death Crimson (Japan)
namedeathmask	DeathMask (Japan) (Disc 1)
namedeaththrottlekakuzetsutoshikaranodasshutsu	Death Throttle - Kakuzetsu Toshi kara no Dasshutsu (Japan)
namedecathlete	DecAthlete (Japan) (1M)
namedecathleteforseganet	DecAthlete for SegaNet (Japan)
namedeepfear	Deep Fear (Europe) (Disc 1)
namedefcon5	Defcon 5 (Europe)
namedefcon5peacehasaprice	Defcon 5 - Peace Has a Price... (USA)
namedejigaquaworld	DeJig - Aqua World (Japan)
namedejiglassenartcollection	DeJig - Lassen - Art Collection (Japan)
namedejigmcknightartcollection	DeJig - McKnight - Art Collection (Japan)
namedejigtintoy	DeJig - Tin Toy (Japan)
namedeka4kutoughthetruck	Deka 4-ku - Tough the Truck (Japan)
namedelisobadeluxe	Delisoba Deluxe (Japan)
namedennousenkivirtualoncybertroopers	Dennou Senki - Virtual On - Cyber Troopers (Japan)
namedennousenkivirtualoncybertroopersforseganet	Dennou Senki - Virtual On - Cyber Troopers for SegaNet (Japan)
namedenpashounentekigame	Denpa Shounen-teki Game (Japan) (Rerelease)
namedensetsunoogrebattle	Densetsu no Ogre Battle (Japan)
namedenshadegoex	Densha de Go! EX (Japan)
namederbyanalyst	Derby Analyst (Japan)
namederbystallion	Derby Stallion (Japan)
namederoonderodero	Deroon Dero Dero (Japan) (1M)
namedesire	Desire (Japan) (Disc 1)
namedestructionderby	Destruction Derby (Europe)
namedetanatwinbeeyahoodeluxepack	Detana Twinbee Yahoo! Deluxe Pack (Japan) (3M)
namedevelomagazineappendixcdromforsegasaturn	Develo Magazine Appendix CD-ROM for SegaSaturn (Japan)
namedevicereign	Device Reign (Japan)
namedevilsummonersoulhackers	Devil Summoner - Soul Hackers (Japan) (Disc 1)
namedevilsummonersoulhackersakumazenshodainishuu	Devil Summoner - Soul Hackers - Akuma Zensho Dainishuu (Japan)
namedevilsummonersoulhackersextradungeon	Devil Summoner - Soul Hackers Extra Dungeon (Japan) (3M)
namedevilsummonersoulhackersronde	Devil Summoner - Soul Hackers & Ronde (Japan) (Demo 1)
namedezaemon2	Dezaemon 2 (Japan)
namediehardarcade	Die Hard Arcade (Europe)
namediehardtrilogy	Die Hard Trilogy (Europe) (En,Fr,De,Es,It,Sv)
namedigitalangedennoutenshiss	Digital Ange - Dennou Tenshi SS (Japan)
namedigitaldancemixvol1namieamuro	Digital Dance Mix Vol. 1 - Namie Amuro (Japan) (Rev A) (10M, 12M)
namedigitalmonsterversdigimontamers	Digital Monster Ver. S - Digimon Tamers (Japan)
namedigitalpinball	Digital Pinball (Europe) (7S)
namedigitalpinballlastgladiators	Digital Pinball - Last Gladiators (Japan)
namedigitalpinballlastgladiatorsver97	Digital Pinball - Last Gladiators Ver.9.7 (Japan)
namedigitalpinballnecronomicon	Digital Pinball - Necronomicon (Japan)
namedinoisland	Dino Island (Japan)
namedinoislandyokokuhen	Dino Island - Yokoku-hen (Japan)
namediscstationbessatsuimissyoutanakakatsumi	Disc Station Bessatsu - I Miss You. Tanaka Katsumi (Japan) (1M)
namediscworld	Discworld (Japan)
namediscworldiimissingpresumed	Discworld II - Missing Presumed...! (Europe) (En,Fr,De,Es,It)
namedjwars	DJ Wars (Japan) (Rev A) (10M)
namednoshokutaku	D no Shokutaku (Japan) (Disc 1)
namedodonpachi	DoDonPachi (Japan)
namedonpachi	DonPachi (Japan)
namedoom	Doom (Europe) (R)
namedoraemonnobitatofukkatsunohoshi	Doraemon - Nobita to Fukkatsu no Hoshi (Japan)
namedoubleswitch	Double Switch (USA) (Disc 1)
namedoukokusoshite	Doukoku Soshite... (Japan) (2M)
namedoukyuusei2	Doukyuusei 2 (Japan) (Disc A)
namedoukyuuseiif	Doukyuusei - if (Japan) (1M, 2M)
namedragonballzidainarudragonballdensetsu	Dragon Ball Z - Idainaru Dragon Ball Densetsu (Japan)
namedragonballzlagrandelegendedesboulesdecristal	Dragon Ball Z - La Grande Legende des Boules de Cristal (France, Spain)
namedragonballzshinbutouden	Dragon Ball Z - Shinbutouden (Japan)
namedragonforce	Dragon Force (Europe)
namedragonforceiikamisarishidaichini	Dragon Force II - Kami Sarishi Daichi ni (Japan)
namedragonheartfiresteel	DragonHeart - Fire & Steel (Europe) (En,Fr,De)
namedragonmastersilk	Dragon Master Silk (Japan)
namedragonsdream	Dragon's Dream (Japan)
namedreamgenerationkoikashigotoka	Dream Generation - Koi ka Shigoto ka!... (Japan)
namedreamsquarehinagataakiko	Dream Square - Hinagata Akiko (Japan) (2M)
namedriftkingshutokoubattle97tsuchiyakeiichibandoumasaaki	Drift King Shutokou Battle '97 - Tsuchiya Keiichi & Bandou Masaaki (Japan)
namedruidyamienotsuisekisha	Druid - Yami e no Tsuisekisha (Japan)
namedukenukem3d	Duke Nukem 3D (Europe)
namedungeonmasternexus	Dungeon Master Nexus (Japan)
namedungeonsdragonscollection	Dungeons & Dragons Collection (Japan) (Disc 1) (Tower of Doom)
namedxhird	D-Xhird (Japan) (2M)
namedxnippontokkyuuryokougameletstravelinjapan	DX Nippon Tokkyuu Ryokou Game - Let's Travel in Japan (Japan)
namedynamitedeka	Dynamite Deka (Japan)
nameearthwormjim2	Earthworm Jim 2 (Europe)
nameeberouge	Eberouge (Japan) (Disc 1) (1M)
nameeberougespecialkoitomahounogakuenseikatsu	Eberouge Special - Koi to Mahou no Gakuen Seikatsu (Japan)
nameegword	EGWord (Japan) (1M)
nameegwordver200	EGWord Ver 2.00 (Japan)
nameeiseimeijin	Eisei Meijin (Japan) (2M)
nameeiseimeijinii	Eisei Meijin II (Japan)
nameeiyuushigangalactheroism	Eiyuu Shigan - Gal Act Heroism (Japan)
nameelevatoraction2returns	Elevator Action^2 - Returns (Japan)
nameelfokarumonotachi	Elf o Karu Monotachi (Japan) (Disc 1)
nameelfokarumonotachihanafudahen	Elf o Karu Monotachi - Hanafuda-hen (Japan)
nameelfokarumonotachiii	Elf o Karu Monotachi II (Japan) (Disc 1)
nameemitvol1tokinomaigo	Emit Vol. 1 - Toki no Maigo (Japan)
nameemitvol2inochigakenotabi	Emit Vol. 2 - Inochigake no Tabi (Japan) (Rev A)
nameemitvol3watashinisayonarao	Emit Vol. 3 - Watashi ni Sayonara o (Japan) (Rev A)
nameenemyzero	Enemy Zero (Europe) (Disc 0) (Opening Disc)
nameeternalmelody	Eternal Melody (Japan)
nameetudeprologueyureugokukokoronokatachi	Etude Prologue - Yureugoku Kokoro no Katachi (Japan)
nameevebursterror	Eve - Burst Error (Japan) (Disc 1) (Kojiroh Disc)
nameevethelostone	Eve - The Lost One (Japan) (Disc 1) (Kyoko Disc) (1M)
nameexhumed	Exhumed (Europe) (En,Fr,De,Es)
nameeyefulhome	Eyeful Home (Japan)
namef1challenge	F-1 Challenge (Europe)
namef1liveinformation	F-1 Live Information (Japan)
namefalcomclassics	Falcom Classics (Japan) (Disc 1) (Game Disc)
namefalcomclassicsii	Falcom Classics II (Japan)
namefantastep	Fantastep (Japan)
namefarlandsaga	Farland Saga (Japan)
namefarlandsagatokinomichishirube	Farland Saga - Toki no Michishirube (Japan)
namefarlandstoryhabounomai	Farland Story - Habou no Mai (Japan)
namefatherchristmas	Father Christmas (Japan)
namefedaremaketheemblemofjustice	FEDA Remake! The Emblem of Justice (Japan)
namefifa97	FIFA 97 (Europe) (En,Fr,De,Es,It,Sv)
namefifadiewmqualifikation98	FIFA - Die WM-Qualifikation 98 (Germany) (En,Fr,De,Es,It,Nl,Sv)
namefifaenroutepourlacoupedumonde98	FIFA - En Route pour la Coupe du Monde 98 (France) (En,Fr,De,Es,It,Nl,Sv)
namefifaroadtoworldcup98	FIFA - Road to World Cup 98 (Europe) (En,Fr,De,Es,It,Nl,Sv)
namefifarumboalmundial98	FIFA - Rumbo al Mundial 98 (Spain) (En,Fr,De,Es,It,Nl,Sv)
namefifasoccer96	FIFA Soccer 96 (Europe) (En,Fr,De,Es,It,Sv)
namefifasoccer97	FIFA Soccer 97 (USA) (En,Fr,De,Es,It,Sv)
namefightershistorydynamite	Fighter's History Dynamite (Japan)
namefightersmegamix	Fighters Megamix (Europe)
namefightingvipers	Fighting Vipers (Europe)
namefinalfightrevenge	Final Fight Revenge (Japan)
namefindlove2rhapsody	Find Love 2 - Rhapsody (Japan) (Disc 1)
namefindlove2theprologue	Find Love 2 - The Prologue (Japan)
namefireprogaidenblazingtornado	Fire Pro Gaiden Blazing Tornado (Japan)
namefireprowrestlings6menscramble	Fire Prowrestling S - 6Men Scramble (Japan) (1M)
namefirestormthunderhawk2	Firestorm - Thunderhawk 2 (Europe) (En,Fr)
