# Generated from libretro-database's Sony - PlayStation DAT.
# Source: https://github.com/libretro/libretro-database
# License: CC-BY-SA-4.0
t14307m	Typing of the Date (Japan)
t14401m	Maken X (Japan)
t14402m	deSPIRIA (Japan)
t15001m	Incoming - Jinrui Saishuu Kessen (Japan) (Rev A)
t15002m	Redline Racer (Japan)
t15003m	Seitai Heiki Expendable (Japan)
t15006m	Super Euro Soccer 2000 (Japan)
t15101d50	Millennium Soldier - Expendable (Europe) (En,Fr,De,Es,It)
t15102d50	UEFA Striker (Europe) (En,Fr,De,Es,It,Nl)
t15102n	Test Drive 6 (USA)
t15103d50	PenPen (Europe) (En,Fr,De,Es,It,Nl)
t15104d50	Slave Zero (Europe) (En,Fr,De,Es,It)
t15104n	Expendable (USA) (En,Fr,De,Es,It)
t15105d50	V-Rally 2 - Expert Edition (Europe) (En,Fr,De)
t15105n	PenPen TriIcelon (USA)
t15106d50	Wacky Races (Europe) (En,Fr,De,Es,It,Nl)
t15106n	Slave Zero (USA)
t15108d50	Looney Tunes - Space Race (Europe) (En,Fr,De,Es,It,Nl)
t15108n	Silver (USA)
t15109d06	Silver (Spain)
t15109d18	Silver (Germany)
t15109d91	Silver (Europe) (En,Nl)
t15109d92	Silver (France) (Fr,It,Pt)
t15110n	Test Drive V-Rally (USA) (En,Fr,De)
t15111d50	Le Mans 24 Hours (Europe) (En,Fr,De,Es,It)
t15111n	Striker Pro 2000 (USA)
t15112d05a	Alone in the Dark - The New Nightmare (Europe) (Disc 1)
t15112d05a0	Alone in the Dark - The New Nightmare (Europe) (Disc 1)
t15112d05b	Alone in the Dark - The New Nightmare (Europe) (Disc 2)
t15112d05b1	Alone in the Dark - The New Nightmare (Europe) (Disc 2)
t15112d09a	Alone in the Dark - The New Nightmare (France) (Disc 1)
t15112d09a0	Alone in the Dark - The New Nightmare (France) (Disc 1)
t15112d09b	Alone in the Dark - The New Nightmare (France) (Disc 2)
t15112d09b1	Alone in the Dark - The New Nightmare (France) (Disc 2)
t15112d18a	Alone in the Dark - The New Nightmare (Germany) (En,De) (Disc 1)
t15112d18a0	Alone in the Dark - The New Nightmare (Germany) (En,De) (Disc 1)
t15112d18b	Alone in the Dark - The New Nightmare (Germany) (En,De) (Disc 2)
t15112d18b1	Alone in the Dark - The New Nightmare (Germany) (En,De) (Disc 2)
t15112n	Demolition Racer - No Exit (USA)
t15113d50	Unreal Tournament (Europe)
t15113n	Wacky Races (USA)
t15116n	Looney Tunes - Space Race (USA) (En,Fr,Es)
t15117n	Alone in the Dark - The New Nightmare (USA) (Disc 1)
t15117n0	Alone in the Dark - The New Nightmare (USA) (Disc 1)
t15117n1	Alone in the Dark - The New Nightmare (USA) (Disc 2)
t15122n	Ring, The - Terror's Realm (USA)
t15123n	Test Drive Le Mans (USA) (En,Fr,Es)
t15125n	Unreal Tournament (USA) (En,Fr,De,Es,It)
t15126n	Xtreme Sports (USA)
t15127n	Charge 'N Blast (USA)
t15128n	Coaster Works (USA)
t15129n	Iron Aces (USA)
t15130n	Atari Anniversary Edition (USA)
t16601m	Shin Honkaku Hanafuda (Japan)
t16603m	Cleopatra Fortune (Japan)
t16801m	Pro Mahjong Kiwame D (Japan)
t17001m	PenPen TriIcelon (Japan)
t17701d50	Racing Simulation - Monaco Grand Prix (Europe) (En,Fr,De,Es,It)
t17701m	Monaco Grand Prix Racing Simulation 2 (Japan)
t17701n	Monaco Grand Prix (USA)
t17702d50	Speed Devils (Europe) (En,Fr,De,Es,It)
t17702m	Speed Devils (Japan)
t17702n	Speed Devils (USA)
t17703d74	Suzuki Alstare - Extreme Racing (Europe) (En,Fr,De,Es,It)
t17703m	Rayman - Kaizokusen kara no Dasshutsu! (Japan)
t17703n	Suzuki Alstare - Extreme Racing (USA)
t17704d09a	Deep Fighter (France) (Disc 1)
t17704d09a0	Deep Fighter (France) (Disc 1)
t17704d09b	Deep Fighter (France) (Disc 2)
t17704d09b1	Deep Fighter (France) (Disc 2)
t17704d18a	Deep Fighter (Germany) (Disc 1)
t17704d18a0	Deep Fighter (Germany) (Disc 1)
t17704d18b	Deep Fighter (Germany) (Disc 2)
t17704d18b1	Deep Fighter (Germany) (Disc 2)
t17704d61a	Deep Fighter (Europe) (En,It) (Disc 1)
t17704d61a0	Deep Fighter (Europe) (En,It) (Disc 1)
t17704d61b	Deep Fighter (Europe) (En,It) (Disc 2)
t17704d61b1	Deep Fighter (Europe) (En,It) (Disc 2)
t17704n	Rayman 2 - The Great Escape (USA) (En,Fr,De,Es,It)
t17705d50	Evolution - The World of Sacred Device (Europe)
t17705n	Deep Fighter (USA) (Disc 1)
t17705n0	Deep Fighter (USA) (Disc 1)
t17705n1	Deep Fighter (USA) (Disc 2)
t17706d50	F1 Racing Championship (Europe) (En,Fr,De,Es,It)
t17706n	Evolution - The World of Sacred Device (USA)
t17707d50	Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It)
t17708d09	Taxi 2 - Le Jeu (France)
t17708n	Stupid Invaders (USA) (Disc 1)
t17708n0	Stupid Invaders (USA) (Disc 1)
t17708n1	Stupid Invaders (USA) (Disc 2)
t17710d50	POD 2 - Multiplayer Online (Europe)
t17711d09	Stupid Invaders (France) (Disc 1)
t17711d090	Stupid Invaders (France) (Disc 1)
t17711d091	Stupid Invaders (France) (Disc 2)
t17711d71	Stupid Invaders (Europe) (En,Fr,De,It) (Disc 1)
t17711d710	Stupid Invaders (Europe) (En,Fr,De,It) (Disc 1)
t17711d711	Stupid Invaders (Europe) (En,Fr,De,It) (Disc 2)
t17711n	Evolution 2 - Far Off Promise (USA)
t17713d50	Speed Devils - Online Racing (Europe)
t17713n	POD - Speedzone (USA)
t17714d05	Disney's Donald Duck - Quack Attack (Europe) (En,Fr,De,Es,It)
t17714d75	Disney's Donald Duck - Quack Attack (Europe) (En,Fr,De,Es,It)
t17715d50	Grandia II (Europe)
t17716d50	Dragon Riders - Chronicles of Pern (Europe)
t17716n	Grandia II (USA)
t17717d50	Next Tetris, The (Europe)
t17717n	Disney's Dinosaur (USA)
t17718d50	Disney's Dinosaur (Europe) (En,Fr,De,Es,It)
t17718n	Speed Devils - Online Racing (USA)
t17719n	Disney's Donald Duck - Goin' Quackers (USA)
t17720n	Dragon Riders - Chronicles of Pern (USA)
t17721d50	Surf Rocket Racers (Europe)
t17721n	Conflict Zone (USA)
t17722d50	SnoCross Championship Racing (Europe) (En,Fr,De)
t17723d50	StarLancer (Europe)
t17724d50	Tokyo Highway Challenge 2 (Europe)
t17726d50	Soldier of Fortune (Europe) (En,Fr,De)
t18701m	Nihon Pro Mahjong Renmei Kounin - Tetsuman Menkyokaiden (Japan)
t18702m	Miss Moonlight (Japan)
t18704m	Yoshia no Oka de Nekoronde... (Japan)
t18705m	After... Wasureenu Kizuna (Japan)
t18706m	After... Wasureenu Kizuna (Japan)
t18707m	Orange Pocket - Cornet (Japan)
t18708m	Orange Pocket - Cornet (Japan)
t18709m	Patissier na Nyanko - Hatsukoi wa Ichigo Aji (Japan)
t18710m	Patissier na Nyanko - Hatsukoi wa Ichigo Aji (Japan)
t18712m	Angel Wish - Kimi no Egao ni Chu! (Japan)
t18801m	Jissen Pachi-Slot Hisshouhou! @ VP@CHI - Kongdom (Japan)
t18804m	Fire Pro Wrestling D (Japan)
t19501m	Pocke-Kano - Yumi, Shizuka, Fumio (Japan)
t19502m	Roommate Novel - Satou Yuka (Japan)
t19503m	Happy Lesson (Japan)
t19504m	Happy Lesson - First Lesson (Japan)
t19505m	Inoue Ryouko - Roommate (Japan)
t19506m	Inoue Ryouko - Last Scene (Japan)
t19508m	Roommate Asami - Okusama wa Joshikousei - Director's Edition (Japan)
t19701m	Treasure Strike (Japan)
t19702m	Memories Off Complete (Japan)
t19703m	Never 7 - The End of Infinity (Japan)
t19704m	Close To - Inori no Oka (Japan)
t19705m	Memories Off 2nd - Promotion Disc (Japan)
t19707m	Memories Off 2nd (Japan)
t19708m	Memories Off 2nd (Japan)
t19710m	Tentama - 1st Sunny Side (Japan)
t19711m	Prism Heart (Japan)
t19713m	Milky Season (Japan)
t19714m	My Merry May (Japan)
t19716m	Ever 17 - The Out of Infinity (Japan)
t19717m	Boku to, Bokura no Natsu (Japan)
t19718m	Omoide ni Kawaru Kimi - Memories Off (Japan)
t19719m	My Merry Maybe (Japan) (Disc 1)
t19719m0	My Merry Maybe (Japan) (Disc 1)
t19719m1	My Merry Maybe (Japan) (Disc 2)
t19720m	Erde - Nezu no Ki no Shita de (Japan)
t19722m	Iris (Japan)
t19723m	Ever 17 - The Out of Infinity - Premium Edition (Japan)
t19724m	Pizzicato Polka - Ensa Gen'ya (Japan)
t19725m	Suigetsu - Mayoigokoro (Japan) (Disc 1)
t19725m0	Suigetsu - Mayoigokoro (Japan) (Disc 1)
t19725m1	Suigetsu - Mayoigokoro (Japan) (Disc 2)
t20101m	Black-Matrix Advanced (Japan) (Disc 1)
t20101m0	Black-Matrix Advanced (Japan) (Disc 1)
t20101m1	Black-Matrix Advanced (Japan) (Disc 2)
t20103m	Mercurius Pretty - End of the Century (Japan)
t20104m	Sentimental Graffiti 2 (Japan) (Disc 1)
t20104m0	Sentimental Graffiti 2 (Japan) (Disc 1)
t20104m1	Sentimental Graffiti 2 (Japan) (Disc 2)
t20105m	Kanon (Japan)
t20106m	Harusame Youbi (Japan)
t20107m	Angel Present (Japan)
t20108m	Canvas - Sepia-iro no Motif (Japan)
t20109m	Pia Carrot e Youkoso!! 2.5 (Japan) (Disc 1) (Pia Carrot e Youkoso!! 2)
t20109m0	Pia Carrot e Youkoso!! 2.5 (Japan) (Disc 1) (Pia Carrot e Youkoso!! 2)
t20109m1	Pia Carrot e Youkoso!! 2.5 (Japan) (Disc 2) (Pia Carrot e Youkoso!! 2.2)
t20110m	Pia Carrot e Youkoso!! 3 (Japan)
t20111m	Canary - Kono Omoi o Uta ni Nosete (Japan)
t20112m	Air (Japan) (Rev A)
t20113m	Dousoukai 2 - Again & Refrain (Japan)
t20114m	Mizuiro (Japan)
t20115m	Mizuiro (Japan)
t20116m	Elysion - Eien no Sanctuary (Japan)
t20117m	Interlude (Japan)
t20119m	Pandora no Yume (Japan)
t20120m	Pandora no Yume (Japan)
t20121m	Pia Carrot e Youkoso!! 2.5 (Japan) (Disc 1) (Pia Carrot e Youkoso!! 2)
t20121m0	Pia Carrot e Youkoso!! 2.5 (Japan) (Disc 1) (Pia Carrot e Youkoso!! 2)
t20123m	Shirotsumesouwa - Episode of the Clovers (Japan)
t20124m	Majo no Ochakai (Japan)
t20125m	Shirotsumesouwa - Episode of the Clovers (Japan)
t20126m	Majo no Ochakai (Japan)
t20127m	Interlude (Japan)
t20128m	Sentimental Graffiti - Yakusoku (Japan)
t20130m	Aikagi - Hidamari to Kanojo no Heyagi (Japan)
t20131m	Aikagi - Hidamari to Kanojo no Heyagi (Japan)
t20132m	Snow (Japan)
t20133m	Tamakyuu (Japan)
t20401m	Zero Gunner 2 (Japan)
t20501m	Pachi-Slot Teiou - Dream Slot - Heiwa SP (Japan)
t20502m	Pachi-Slot Teiou - Dream Slot - Olympia SP (Japan)
t20601m	Tokusatsu Bouken Katsugeki Super Hero Retsuden (Japan)
t20602m	Super Robot Taisen Alpha (Japan)
t20801m	Tetris 4D (Japan)
t2101m	Berserk - Millennium Falcon-hen - Wasurebana no Shou (Japan)
t2102m	Panzer Front (Japan) (En,Ja)
t2106m	L.O.L. - Lack of Love (Japan)
t21501m	Macross M3 (Japan)
t21502m	Macross M3 (Japan)
t22001m	Tanaka Torahiko no Ultra-ryuu Shougi - Ibisha Anaguma-hen (Japan)
t22002m	Prismaticallization (Japan)
t2201m	Marionette Handler (Japan)
t2202m	Heisei Mahjong-sou (Japan)
t2203m	Heisei Mahjong-sou (Japan)
t2204m	Marionette Handler 2 (Japan)
t22101m	Super Runabout (Japan)
t22102m	Super Runabout - San Francisco Edition (Japan)
t22901d50	Roadsters (Europe) (En,Fr,De,Es,It,Nl)
t22901n	Roadsters (USA)
t22902d50	Kao the Kangaroo (Europe) (En,Fr,De,Es,It)
t22903d50	Exhibition of Speed (Europe) (En,Fr,De,Es,It,Nl)
t22903n	Kao the Kangaroo (USA) (En,Es)
t22904d50	Stunt GP (Europe) (En,Fr,De,Es,It,Nl,Sv)
t22904n	Worms World Party (USA) (En,Fr,De,Es,It,Nl,Sv,Da)
t23001n	Star Wars - Episode I - Racer (USA)
t23002d50	Star Wars - Episode I - Jedi Power Battles (Europe)
t23002n	Star Wars - Episode I - Jedi Power Battles (USA)
t23003n	Star Wars - Demolition (USA)
t23201m	Death Crimson 2 (Japan)
t23202m	Death Crimson OX (Japan)
t23203m	Musapey's Choco Marker (Japan)
t23204m	Blue-Sky-Blue[s] - Sora o Mau Tsubasa (Japan)
t23206m	Utau - Tumbling Dice (Japan)
t23207m	Utau - Tumbling Dice (Japan)
t2401m	Guilty Gear X (Japan)
t2401n	Death Crimson OX (USA)
t2402m	Guilty Gear X (Japan)
t2501m	Langrisser Millennium (Japan)
t27801m	Yuukyuu Gensoukyoku 3 - Perpetual Blue (Japan)
t27802m	Sister Princess - Premium Edition (Japan) (Disc 1)
t27802m0	Sister Princess - Premium Edition (Japan) (Disc 1)
t27802m1	Sister Princess - Premium Edition (Japan) (Disc 2)
t27901m	Kidou Senkan Nadesico - Nadesico the Mission (Japan)
t27902m	Ring, The (Japan)
t27903m	Record of Lodoss War - The Advent of Cardice (Japan)
t28202m	Shin Nihon Pro Wrestling - Toukon Retsuden 4 (Japan)
t29101m	Triggerheart Exelica (Japan)
t29102m	Triggerheart Exelica (Japan)
t30001m	D2 Shock (Japan)
t30001m0	Real Sound - Kaze no Regret (Japan) (Disc 1) (Rev A)
t30001m1	Real Sound - Kaze no Regret (Japan) (Disc 2)
t30004m	D2 - D no Shokutaku 2 (Japan) (Disc 1)
t30004m0	D2 - D no Shokutaku 2 (Japan) (Disc 1)
t30004m1	D2 - D no Shokutaku 2 (Japan) (Disc 2)
t30004m2	D2 - D no Shokutaku 2 (Japan) (Disc 3)
t30004m3	D2 - D no Shokutaku 2 (Japan) (Disc 4)
t30005m	D2 - D no Shokutaku 2 (Japan) (Disc 1)
t30005m0	D2 - D no Shokutaku 2 (Japan) (Disc 1)
t30005m1	D2 - D no Shokutaku 2 (Japan) (Disc 2)
t30005m2	D2 - D no Shokutaku 2 (Japan) (Disc 3)
t30005m3	D2 - D no Shokutaku 2 (Japan) (Disc 4)
t3001d50	F1 World Grand Prix for Dreamcast (Europe) (En,Fr,De,Es)
t3001m	F1 World Grand Prix for Dreamcast (Japan)
t3002d50	F1 World Grand Prix II for Dreamcast (Europe) (En,Fr,De,Es,It)
t3002m	F1 World Grand Prix II for Dreamcast (Japan)
t30701d05	Pro Pinball Trilogy (Europe)
t30801m	Shutokou Battle (Japan)
t30802m	Super Magnetic Niuniu (Japan)
t30803m	Shutokou Battle 2 (Japan)
t3101m	King of Fighters, The - Dream Match 1999 (Japan) (En,Ja,Es,Pt)
t3101n	King of Fighters, The - Dream Match 1999 (USA) (En,Ja,Es,Pt)
t3102m	King of Fighters '99, The - Evolution (Japan)
t3103m	Twinkle Star Sprites (Japan) (En,Ja,Es)
t3106m	Cool Cool Toon (Japan)
t3107m	Bakumatsu Roman Daini Maku - Gekka no Kenshi - Final Edition (Japan)
t3108m	Garou - Mark of the Wolves (Japan)
t31101n	Psychic Force 2012 (USA)
t31901n	Internet Browser V3.0 for Dreamcast (USA)
t32801m	O-to-i-re - Dreamcast Sequencer (Japan) (En,Ja)
t34101m	Animastar (Japan)
t34201m	Frame Gride (Japan)
t35101m	Shin Seiki Evangelion - Typing E Keikaku (Japan)
t35102m	Shin Seiki Evangelion - Typing Hokan Keikaku (Japan)
t35401m	July (Japan)
t35402m	Tokyo Bus Guide (Japan)
t35403m	Tsuushin Taisen Logic Battle - Daisessen (Japan)
t35404m	Tokyo Bus Guide - Bijin Bus Guide Tenjou Disc (Japan)
t35405m	Weakness Hero Torauman DC (Japan) (Game Disc)
t3601m	Dead or Alive 2 (Japan) (Shokai Genteiban)
t3601n	Dead or Alive 2 (USA)
t3602m	Dead or Alive 2 (Japan)
t36501m	Vigilante 8 - 2nd Battle (Japan)
t36701m	Kuon no Kizuna - Sairinshou (Japan)
t36702m	Missing Parts - The Tantei Stories (Japan)
t36703m	Missing Parts 2 - The Tantei Stories (Japan)
t36704m	Missing Parts 3 - The Tantei Stories (Japan)
t36801d61	Power Stone (Europe)
t36801d64	Power Stone (Europe)
t36801n	Fighting Force 2 (USA)
t36802d05	Fighting Force 2 (Europe) (En,Fr)
t36802d18	Fighting Force 2 (Germany)
t36802n	Legacy of Kain - Soul Reaver (USA)
t36803d05	Legacy of Kain - Soul Reaver (Europe)
t36803d06	Legacy of Kain - Soul Reaver (Spain)
t36803d09	Legacy of Kain - Soul Reaver (France)
t36803d13	Legacy of Kain - Soul Reaver (Italy)
t36803d18	Legacy of Kain - Soul Reaver (Germany)
t36803d47	Legacy of Kain - Soul Reaver (Europe)
t36803n	Disney's 102 Dalmatians - Puppies to the Rescue (USA)
t36804d05	Tomb Raider - The Last Revelation (Europe)
t36804d06	Tomb Raider - The Last Revelation (Spain)
t36804d09	Tomb Raider - La Revelation Finale (France)
t36804d13	Tomb Raider - The Last Revelation (Italy)
t36804d18	Tomb Raider IV - The Last Revelation (Germany)
t36804d47	Tomb Raider - The Last Revelation (Europe)
t36804n	Walt Disney World Quest - Magical Racing Tour (USA)
t36805d05	Nomad Soul, The (Europe) (En,Fr,De,Es,It)
t36805d09	Nomad Soul, The (France) (En,Fr,De,Es,It)
t36805d18	Nomad Soul, The (Germany) (En,Fr,De,Es,It)
t36805d60	Nomad Soul, The (Europe) (En,Fr,De,Es,It)
t36805n	Sword of the Berserk - Guts' Rage (USA)
t36806d05	Resident Evil - Code - Veronica (Europe) (Disc 1)
t36806d050	Resident Evil - Code - Veronica (Europe) (Disc 1)
t36806d051	Resident Evil - Code - Veronica (Europe) (Disc 2)
t36806d06	Resident Evil - Code - Veronica (Spain) (Disc 1)
t36806d060	Resident Evil - Code - Veronica (Spain) (Disc 1)
t36806d061	Resident Evil - Code - Veronica (Spain) (Disc 2)
t36806d09	Resident Evil - Code - Veronica (France) (Disc 1)
t36806d090	Resident Evil - Code - Veronica (France) (Disc 1)
t36806d091	Resident Evil - Code - Veronica (France) (Disc 2)
t36806d18	Resident Evil - Code - Veronica (Germany) (Disc 1)
t36806d180	Resident Evil - Code - Veronica (Germany) (Disc 1)
t36806d181	Resident Evil - Code - Veronica (Germany) (Disc 2)
t36806n	Tomb Raider - The Last Revelation (USA)
t36807d50	Sword of the Berserk - Guts' Rage (Europe)
t36807n	Omikron - The Nomad Soul (USA) (En,Fr,De,Es,It)
t36808d03	Sydney 2000 (Australia)
t36808d05	Sydney 2000 (Europe)
t36808d06	Sydney 2000 (Spain)
t36808d09	Sydney 2000 (France)
t36808d13	Sydney 2000 (Italy)
t36808d18	Sydney 2000 (Germany)
t36808n	Sydney 2000 (USA)
t36809d50	Walt Disney World Quest - Magical Racing Tour (Europe) (En,Fr,De,Es,It)
t36810d50	Urban Chaos (Europe) (En,Fr)
t36810n	Urban Chaos (USA) (En,Fr)
t36811d05	Who Wants to Be a Millionaire (Europe)
t36811d09	Qui Veut Gagner des Millions (France)
t36811n	Chicken Run (USA)
t36812d61	Power Stone 2 (Europe)
t36812d64	Power Stone 2 (Europe)
t36812n	Tomb Raider Chronicles (USA)
t36813d05	Disney's 102 Dalmatians - Puppies to the Rescue (UK)
t36813d50	Disney's 102 Dalmatians - Puppies to the Rescue (Europe) (Fr,De,Es,It)
t36814d05	Chicken Run (UK)
t36814d87	Chicken Run (Europe) (Fr,De,Es,It)
t36815d05	Tomb Raider Chronicles (Europe)
t36815d06	Tomb Raider Chronicles (Spain)
t36815d09	Tomb Raider - Sur les Traces de Lara Croft (France)
t36815d13	Tomb Raider Chronicles - La Leggenda di Lara Croft (Italy)
t36815d18	Tomb Raider - Die Chronik (Germany)
t36816d50	Spawn - In the Demon's Hand (Europe)
t36901m	Cool Boarders Burrrn! (Japan)
t36902m	Cool Boarders Burrrn! (Japan)
t37001m	Digital Keiba Shinbun - My Trackman (Japan)
t37901m	Plus Plumb (Japan)
t37903m	Net de Para (Japan)
t37904m	Fragrance Tale (Japan)
t37907m	Yukigatari (Japan)
t37908m	For Symphony - With All One's Heart (Japan)
t37910m	Kaitou Apricot (Japan)
t37911m	Sweet Season (Japan)
t37912m	Cherry Blossom (Japan)
t38301m	Comic Party (Japan) (Disc 1) (Rev A)
t38301m0	Comic Party (Japan) (Disc 1) (Rev A)
t38301m1	Comic Party (Japan) (Disc 2)
t38302m	Comic Party (Japan) (Disc 1) (Rev A)
t38302m0	Comic Party (Japan) (Disc 1) (Rev A)
t38302m1	Comic Party (Japan) (Disc 2)
t38701m	Shinki Sekai Evolution (Japan)
t38702m	Bakuretsu Muteki Bangaioh (Japan)
t38703m	Shinki Sekai Evolution 2 - Tooi Yakusoku (Japan)
t38704m	Ouka Houshin - Ouka Sakishi Toki (Japan)
t38706m	Ikaruga (Japan)
t38801m	Sengoku Turb (Japan)
t38802m	Seventh Cross (Japan)
t38804m	Espion-Age-nts (Japan)
t38805m	Sengoku Turb - Fanfan I Love Me Dunce-doublentendre (Japan)
t39001m	UnderCover AD2025 Kei (Japan)
t39101m	Morita no Saikyou Shougi (Japan)
t39102m	Morita no Saikyou Reversi (Japan)
t39201m	Doricatch - Gaia (Japan)
t39202m	Doricatch - Land Cruiser 100-Cygnus (Japan)
t39203m	Doricatch - Hilux Surf (Japan)
t39204m	Doricatch - Land Cruiser Prado (Japan)
t39206m	Doricatch - FunCargo (Japan)
t39209m	Doricatch - Estima (Japan)
t39214m	Doricatch - Celsior (Japan)
t39401m	Kindan no Pet - Seaman - Gasse Hakase no Jikken-tou (Japan) (Rev A)
t39402m	Kindan no Pet - Seaman - Gasse Hakase no Jikken-tou (Japan)
t39403m	Christmas Seaman - Omoi o Tsutaeru Mou Hitotsu no Houhou (Japan) (Message Disc)
t39405m	Kindan no Pet - Seaman - Gasse Hakase no Jikken-tou (Japan) (2001-nen Taiouban)
t39501m	Web Mystery - Yochimu o Miru Neko (Japan) (Disc 1)
t39501m0	Web Mystery - Yochimu o Miru Neko (Japan) (Disc 1)
t39501m1	Web Mystery - Yochimu o Miru Neko (Japan) (Disc 2)
t39601m	Soukou no Kihei - Space Griffon (Japan)
t39701m	Sekai Fushigi Hakken! Troia (Japan)
t39801m	Kitahei Gold (Japan)
t39802m	Eve Zero Kanzenban - Ark of the Matter (Japan) (Disc 1)
t39802m0	Eve Zero Kanzenban - Ark of the Matter (Japan) (Disc 1)
t39802m1	Eve Zero Kanzenban - Ark of the Matter (Japan) (Disc 2)
t40001m	Rune Caster (Japan)
t40101m	Yume Baken '99 - Internet (Japan)
t40201d50	Tokyo Highway Challenge (Europe)
t40201n	AeroWings (USA)
t40202d50	AeroWings (Europe) (En,Fr,De)
t40202n	Tokyo Xtreme Racer (USA)
t40203d50	Ultimate Fighting Championship (Europe)
t40203n	Draconus - Cult of the Wyrm (USA)
t40204d50	Tony Hawk's Skateboarding (Europe)
t40204n	Ultimate Fighting Championship (USA)
t40205n	Tony Hawk's Pro Skater (USA)
t40206d50	Super Magnetic Neo (Europe) (En,Fr,De)
t40206n	Super Magnetic Neo (USA)
t40207d50	MagForce Racing (Europe) (En,Fr,De,Es,It)
t40207n	SnoCross Championship Racing (USA)
t40208n	MagForce Racing (USA) (En,Fr,De,Es,It)
t40209d50	AeroWings 2 - Airstrike (Europe) (En,De)
t40209n	StarLancer (USA)
t40210n	AeroWings 2 - Airstrike (USA)
t40211n	Tokyo Xtreme Racer 2 (USA)
t40212n	Soldier of Fortune (USA)
t40214d50	Freestyle Scooter (Europe)
t40214n	Next Tetris, The - On-Line Edition (USA)
t40215n	Red Dog - Superior Firepower (USA)
t40216n	Surf Rocket Racers (USA)
t40217n	Bangai-O (USA)
t40218n	Record of Lodoss War (USA)
t40219n	Razor Freestyle Scooter (USA)
t40301n	Armada (USA)
t40401n	Tom Clancy's Rainbow Six with Eagle Watch Missions (USA)
t40402n	Tom Clancy's Rainbow Six - Rogue Spear + Mission Pack - Urban Operations (USA)
t40403n	Q-bert (USA)
t40501d50	Wild Metal (Europe) (En,Fr,De,Es,It,Pt)
t40502d09	Grand Theft Auto 2 (France)
t40502d18	Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It)
t40502d61	Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It)
t40502n	Hidden & Dangerous (USA)
t40503d50	Hidden & Dangerous (Europe) (En,Fr,De,Es)
t40504d50	Wetrix+ (Europe) (En,Fr,De)
t40505d05	Railroad Tycoon II (Europe) (En,Fr,De)
t40505d09	Railroad Tycoon II (Europe) (En,Fr,De)
t40506d50	KISS Psycho Circus - The Nightmare Child (Europe)
t40508d50	MoHo (Europe) (En,Fr,De)
t40509d50	Aqua GT (Europe) (En,Fr,De)
t40601d50	Worms Armageddon (Europe) (En,Fr,De,Nl,Sv,No,Da)
t40601n	Worms Armageddon (USA) (En,Fr,De,Nl,Sv,No,Da)
t40602n	Centipede (USA)
t40604n	Frogger 2 - Swampy's Revenge (USA)
t40701d50	Incoming (Europe) (En,Fr,De,Es,It)
t40801m	Dengen Tenshi Taisen Mahjong Shangri-La (Japan)
t40802m	Sakura Momoko Gekijou - Coji-Coji (Japan)
t40803m	Dengen Tenshi Taisen Mahjong Shangri-La (Japan)
t40901m	Golf Shiyou yo (Japan) (Rev A)
t40902m	Jet Coaster Dream (Japan)
t40904m	Golf Shiyou yo - Course Data-shuu - Adventure-hen (Japan)
t41001m	Neppachi - 10-renchan de Las Vegas Ryokou (Japan)
t41002m	Neppachi - 10-renchan de Las Vegas Ryokou (Japan) (Rev A)
t41003m	Neppachi II - CR Harenchi Gakuen (Japan)
t41004m	Neppachi III - CR Dokonjou Gaeru 2 - CR Dokonjou Gaeru H (Japan)
t41005m	Neppachi IV - CR Aa!! Hana no Ouendan 3 (Japan)
t41006m	Neppachi V - CR Monster House (Japan)
t41007m	Neppachi VI - CR Otakara Tankentai (Japan)
t41101m	Sunrise Eiyuutan (Japan)
t41201m	Jet Coaster Dream 2 (Japan)
t41202m	Boku no Tennis Jinsei (Japan)
t41301n	Seventh Cross Evolution (USA)
t41302n	Industrial Spy - Operation Espionage (USA)
t41401d18	Soul Fighter (Europe)
t41401d61	Soul Fighter (Europe)
t41401n	Soul Fighter (USA)
t41402d50	Championship Surfer (Europe) (En,Fr,De,Es,It)
t41402n	Max Steel - Covert Missions (USA)
t41403n	Championship Surfer (USA)
t41405n	Prince of Persia - Arabian Nights (USA)
t41501m	Golem no Maigo (Japan)
t41601n	Elemental Gimmick Gear (USA)
t41704n	Spec Ops II - Omega Squad (USA)
t41801m	BikkuriMan 2000 - Viva! Festiva! (Japan)
t41802m	Boku Doraemon (Japan)
t41901n	KISS Psycho Circus - The Nightmare Child (USA)
t41902n	Railroad Tycoon II (USA)
t41903n	4x4 Evo (USA)
t42001m	R7 - Regulation 7 (Japan)
t42101n	Wild Metal (USA) (En,Fr,De,Es,It,Pt)
t42102n	Grand Theft Auto 2 (USA)
t42201m	Seireiki Rayblade (Japan)
t42301m	Puzzle Bobble 4 (Japan)
t42401m	Lake Masters Pro - Dreamcast Plus! (Japan)
t42501m	JRA PAT for Dreamcast V40 L10 (Japan)
t42802m	Kaen Seibo - The Virgin on Megiddo (Japan) (Disc 1)
t42802m0	Kaen Seibo - The Virgin on Megiddo (Japan) (Disc 1)
t42802m1	Kaen Seibo - The Virgin on Megiddo (Japan) (Disc 2)
t42903m	Bomber Hehhe! (Japan)
t42904m	Bokomu no Tatsujin (Japan)
t43301m	Zusar Vasar (Japan) (En,Ja)
